threads	omp-threads	generations	exchange-interval	exchange-count	pop-count	pop-size	elite	mutant	rhoe	decode	instance	seed	log-step	ans	elapsed	convergence	tool	problem	commit	system	cpu	host-memory	gpu	gpu-memory	nvcc	g++
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	lu980	4	25	119419.000000	43.759813	[294519.000000,260211.000000,227357.000000,214318.000000,207599.000000,202774.000000,198149.000000,192970.000000,188237.000000,184821.000000,181522.000000,178951.000000,176192.000000,173005.000000,170512.000000,168519.000000,166895.000000,163204.000000,161164.000000,156067.000000,154690.000000,150848.000000,149788.000000,145928.000000,144353.000000,140320.000000,138818.000000,136102.000000,135139.000000,131340.000000,130990.000000,128733.000000,128264.000000,126288.000000,125507.000000,124477.000000,123354.000000,121861.000000,121635.000000,119632.000000,119419.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	lu980	5	25	112705.000000	43.847264	[294802.000000,256103.000000,224052.000000,208747.000000,200250.000000,196297.000000,191002.000000,183856.000000,179994.000000,171725.000000,169370.000000,163406.000000,161729.000000,156862.000000,155242.000000,150710.000000,148832.000000,144919.000000,143595.000000,140359.000000,139647.000000,136351.000000,135534.000000,133971.000000,132975.000000,129766.000000,128571.000000,126764.000000,126328.000000,124018.000000,123331.000000,122196.000000,121748.000000,119852.000000,119008.000000,117157.000000,116512.000000,115165.000000,114809.000000,113132.000000,112705.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	lu980	6	25	117117.000000	44.124957	[292707.000000,257655.000000,227028.000000,213084.000000,206563.000000,201786.000000,196891.000000,191857.000000,187646.000000,184390.000000,181430.000000,178129.000000,175324.000000,171702.000000,169575.000000,163820.000000,161384.000000,158400.000000,156686.000000,152602.000000,151210.000000,145949.000000,144591.000000,142412.000000,140760.000000,137391.000000,136307.000000,132959.000000,132325.000000,130688.000000,130062.000000,126848.000000,125915.000000,123949.000000,123603.000000,122213.000000,121862.000000,120039.000000,119814.000000,117557.000000,117117.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	lu980	7	25	121535.000000	44.689651	[293726.000000,256930.000000,223916.000000,210641.000000,203477.000000,198051.000000,193735.000000,190846.000000,185830.000000,182435.000000,179889.000000,177730.000000,174102.000000,171713.000000,168797.000000,167553.000000,165617.000000,163793.000000,162064.000000,158554.000000,156715.000000,154094.000000,153195.000000,150675.000000,148895.000000,145189.000000,143568.000000,140365.000000,139674.000000,137079.000000,136255.000000,133562.000000,132779.000000,130924.000000,130061.000000,127677.000000,127077.000000,124322.000000,123961.000000,122510.000000,121535.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	lu980	8	25	119031.000000	44.460362	[292026.000000,259390.000000,230719.000000,218651.000000,212238.000000,206931.000000,201827.000000,197319.000000,193418.000000,189217.000000,185870.000000,181683.000000,178442.000000,173287.000000,170201.000000,167107.000000,164954.000000,161148.000000,158930.000000,153955.000000,153128.000000,149307.000000,147488.000000,143830.000000,142356.000000,139088.000000,138181.000000,136397.000000,135296.000000,133246.000000,132414.000000,130130.000000,129233.000000,126865.000000,126118.000000,123900.000000,123369.000000,121837.000000,121322.000000,119480.000000,119031.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	lu980	9	25	122308.000000	43.898383	[288812.000000,258072.000000,229805.000000,217829.000000,209097.000000,203604.000000,200413.000000,195196.000000,191581.000000,188019.000000,185840.000000,182871.000000,180003.000000,177653.000000,174856.000000,172404.000000,171032.000000,169497.000000,166700.000000,165065.000000,163104.000000,159967.000000,158609.000000,154148.000000,152678.000000,148896.000000,146677.000000,143757.000000,142738.000000,139464.000000,138741.000000,136322.000000,135383.000000,132231.000000,131325.000000,129049.000000,128612.000000,125623.000000,125247.000000,122777.000000,122308.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	lu980	10	25	115207.000000	44.748267	[294624.000000,255599.000000,224369.000000,212466.000000,207027.000000,202452.000000,197937.000000,190643.000000,188033.000000,181759.000000,179239.000000,173242.000000,170168.000000,165803.000000,164033.000000,158080.000000,156243.000000,153156.000000,151918.000000,146485.000000,145538.000000,142241.000000,140751.000000,138202.000000,137286.000000,134526.000000,133800.000000,131908.000000,131031.000000,127905.000000,127064.000000,124916.000000,124169.000000,123104.000000,122316.000000,120285.000000,119655.000000,117433.000000,116770.000000,115657.000000,115207.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	rw1621	1	25	562631.000000	134.042773	[1148070.000000,1019845.000000,917056.000000,864941.000000,840831.000000,823797.000000,811835.000000,798782.000000,788808.000000,778868.000000,767862.000000,757516.000000,747030.000000,738261.000000,728987.000000,719578.000000,708524.000000,701084.000000,693795.000000,686467.000000,680420.000000,672411.000000,666019.000000,658221.000000,655116.000000,649704.000000,644996.000000,639394.000000,634254.000000,628838.000000,622685.000000,617185.000000,612897.000000,606317.000000,603274.000000,593441.000000,590113.000000,582480.000000,579386.000000,566679.000000,562631.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	rw1621	2	25	523951.000000	133.887319	[1145136.000000,1022831.000000,927830.000000,879724.000000,855372.000000,835403.000000,820189.000000,807206.000000,789717.000000,776098.000000,766169.000000,753180.000000,744433.000000,725768.000000,714655.000000,697813.000000,692319.000000,672083.000000,664229.000000,652388.000000,649252.000000,636971.000000,632683.000000,623270.000000,619199.000000,608533.000000,605497.000000,595803.000000,591251.000000,581651.000000,578256.000000,566032.000000,562538.000000,554932.000000,552131.000000,544372.000000,541136.000000,536036.000000,532974.000000,525581.000000,523951.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	rw1621	3	25	501857.000000	135.303172	[1147801.000000,1022077.000000,920084.000000,878270.000000,852013.000000,826843.000000,808684.000000,792800.000000,779050.000000,753967.000000,744011.000000,721566.000000,711109.000000,696514.000000,690609.000000,670688.000000,664281.000000,651728.000000,647740.000000,630178.000000,626024.000000,609336.000000,606589.000000,597625.000000,593839.000000,578943.000000,573605.000000,563797.000000,559235.000000,552064.000000,549015.000000,538125.000000,535709.000000,529354.000000,527806.000000,519830.000000,517790.000000,509359.000000,508357.000000,504442.000000,501857.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	rw1621	4	25	581318.000000	134.571568	[1149667.000000,1023773.000000,928015.000000,874745.000000,853364.000000,838405.000000,819149.000000,805144.000000,789942.000000,772030.000000,758687.000000,747133.000000,738495.000000,728630.000000,721068.000000,712725.000000,704207.000000,695525.000000,692003.000000,686996.000000,681595.000000,674850.000000,669603.000000,660064.000000,653702.000000,647018.000000,641187.000000,635839.000000,632478.000000,627787.000000,619258.000000,618554.000000,614193.000000,609842.000000,606787.000000,601707.000000,596638.000000,592439.000000,586629.000000,583950.000000,581318.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	rw1621	5	25	536568.000000	134.665910	[1141647.000000,1026301.000000,926013.000000,878418.000000,852691.000000,834911.000000,817984.000000,802639.000000,788354.000000,773911.000000,767336.000000,756140.000000,741469.000000,733978.000000,721711.000000,714757.000000,705135.000000,698924.000000,688159.000000,680728.000000,672012.000000,667709.000000,663186.000000,655092.000000,649421.000000,635116.000000,631315.000000,612460.000000,610245.000000,594435.000000,591397.000000,584386.000000,582539.000000,574570.000000,571522.000000,560295.000000,556898.000000,547822.000000,546910.000000,538936.000000,536568.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	rw1621	6	25	544717.000000	134.427667	[1144636.000000,1036662.000000,933549.000000,872930.000000,848423.000000,832886.000000,815549.000000,802616.000000,786401.000000,775267.000000,762818.000000,750064.000000,741871.000000,732927.000000,725585.000000,718339.000000,710352.000000,704132.000000,696292.000000,687494.000000,681227.000000,673910.000000,667268.000000,659482.000000,653191.000000,641357.000000,635733.000000,625411.000000,621965.000000,609201.000000,604835.000000,592037.000000,587811.000000,577173.000000,575032.000000,564501.000000,562966.000000,555555.000000,553581.000000,547142.000000,544717.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	rw1621	7	25	582915.000000	134.690452	[1149475.000000,1034788.000000,926649.000000,878181.000000,851082.000000,832946.000000,822997.000000,807244.000000,792401.000000,779728.000000,769032.000000,756691.000000,744434.000000,737430.000000,728134.000000,721362.000000,713872.000000,706369.000000,699781.000000,693410.000000,686297.000000,677521.000000,673208.000000,665099.000000,661706.000000,656057.000000,652375.000000,648020.000000,642012.000000,637863.000000,633105.000000,629450.000000,624321.000000,619383.000000,615557.000000,610677.000000,607234.000000,595723.000000,592849.000000,585720.000000,582915.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	rw1621	8	25	515656.000000	135.463660	[1145628.000000,1025423.000000,922245.000000,878574.000000,852719.000000,826570.000000,810338.000000,792785.000000,783136.000000,764230.000000,754784.000000,734010.000000,725939.000000,710704.000000,702828.000000,685948.000000,678477.000000,665976.000000,659776.000000,643527.000000,638883.000000,623532.000000,618386.000000,606829.000000,603608.000000,588530.000000,584949.000000,574996.000000,572474.000000,565037.000000,560946.000000,551843.000000,549901.000000,542132.000000,540035.000000,533132.000000,531641.000000,522959.000000,521414.000000,517382.000000,515656.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	rw1621	9	25	508860.000000	134.060628	[1148467.000000,1025687.000000,927409.000000,864186.000000,836635.000000,818581.000000,805275.000000,774306.000000,761101.000000,731235.000000,719144.000000,699171.000000,693575.000000,676025.000000,671296.000000,654979.000000,649973.000000,638804.000000,634761.000000,618439.000000,613647.000000,605863.000000,601699.000000,588775.000000,584788.000000,575014.000000,572816.000000,564514.000000,562393.000000,558288.000000,555451.000000,547040.000000,544828.000000,536577.000000,534179.000000,527284.000000,525162.000000,517816.000000,515897.000000,511096.000000,508860.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	rw1621	10	25	562930.000000	134.842933	[1147644.000000,1026355.000000,926927.000000,884357.000000,856188.000000,831168.000000,815490.000000,799590.000000,789950.000000,774581.000000,762056.000000,751463.000000,741603.000000,733458.000000,726048.000000,716675.000000,707808.000000,700737.000000,695900.000000,687312.000000,679650.000000,672567.000000,667385.000000,664253.000000,660388.000000,654166.000000,649127.000000,641803.000000,638384.000000,628320.000000,625150.000000,613432.000000,609560.000000,604347.000000,600217.000000,591668.000000,587491.000000,576405.000000,572962.000000,565146.000000,562930.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	mu1979	1	25	2206969.000000	190.486810	[5426240.000000,4802174.000000,4276586.000000,4004262.000000,3870510.000000,3759890.000000,3686118.000000,3603427.000000,3535491.000000,3460270.000000,3396956.000000,3336258.000000,3287459.000000,3213669.000000,3155953.000000,3059208.000000,3036021.000000,2951966.000000,2926461.000000,2863556.000000,2842516.000000,2757113.000000,2739450.000000,2663037.000000,2640802.000000,2591795.000000,2568756.000000,2515026.000000,2490982.000000,2442170.000000,2426400.000000,2393978.000000,2383750.000000,2334877.000000,2320202.000000,2288698.000000,2280338.000000,2251017.000000,2242403.000000,2213180.000000,2206969.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	mu1979	2	25	2249655.000000	190.524354	[5472064.000000,4712404.000000,4223276.000000,4000552.000000,3851653.000000,3747013.000000,3656702.000000,3577514.000000,3489412.000000,3413966.000000,3350973.000000,3302323.000000,3253963.000000,3186097.000000,3150558.000000,3057290.000000,3026154.000000,2959592.000000,2918273.000000,2834991.000000,2804989.000000,2752130.000000,2723776.000000,2673074.000000,2651769.000000,2594697.000000,2581190.000000,2533135.000000,2524399.000000,2483303.000000,2462870.000000,2422154.000000,2412417.000000,2376814.000000,2363981.000000,2339267.000000,2332952.000000,2300323.000000,2288344.000000,2255181.000000,2249655.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	mu1979	3	25	2113955.000000	190.460359	[5389225.000000,4707881.000000,4144321.000000,3839680.000000,3713027.000000,3619994.000000,3558373.000000,3483955.000000,3412696.000000,3218677.000000,3163968.000000,3002581.000000,2954954.000000,2895271.000000,2856718.000000,2761089.000000,2735314.000000,2674980.000000,2656631.000000,2599671.000000,2585703.000000,2549134.000000,2537340.000000,2487746.000000,2474805.000000,2409946.000000,2394773.000000,2353718.000000,2347331.000000,2307854.000000,2299204.000000,2258362.000000,2249666.000000,2233448.000000,2224628.000000,2196198.000000,2190753.000000,2156990.000000,2152725.000000,2122599.000000,2113955.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	mu1979	4	25	2307406.000000	190.577334	[5438905.000000,4885043.000000,4371299.000000,4121704.000000,3984711.000000,3904382.000000,3771903.000000,3689885.000000,3622653.000000,3548110.000000,3493656.000000,3423486.000000,3359379.000000,3320035.000000,3262602.000000,3216970.000000,3173801.000000,3075932.000000,3036853.000000,2972290.000000,2949937.000000,2862987.000000,2838132.000000,2788485.000000,2760827.000000,2675963.000000,2658356.000000,2606573.000000,2587843.000000,2526195.000000,2517419.000000,2480873.000000,2465521.000000,2431609.000000,2422565.000000,2391924.000000,2381186.000000,2352938.000000,2345917.000000,2314439.000000,2307406.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	mu1979	5	25	2201872.000000	190.690868	[5410900.000000,4723504.000000,4233073.000000,4044722.000000,3881423.000000,3787191.000000,3681886.000000,3592346.000000,3514430.000000,3427834.000000,3371536.000000,3281638.000000,3225632.000000,3120764.000000,3075927.000000,2991153.000000,2955442.000000,2851218.000000,2828484.000000,2753580.000000,2723228.000000,2661326.000000,2646778.000000,2598235.000000,2563045.000000,2529104.000000,2514374.000000,2479501.000000,2457865.000000,2423855.000000,2406878.000000,2368129.000000,2359242.000000,2331688.000000,2324963.000000,2290692.000000,2280341.000000,2259911.000000,2251769.000000,2217641.000000,2201872.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	mu1979	6	25	2264071.000000	189.710055	[5419349.000000,4790463.000000,4292442.000000,4090957.000000,3939514.000000,3791187.000000,3698349.000000,3631513.000000,3552937.000000,3494223.000000,3438360.000000,3381939.000000,3309131.000000,3238076.000000,3181455.000000,3107820.000000,3067141.000000,2997037.000000,2971833.000000,2899363.000000,2864343.000000,2804044.000000,2787251.000000,2737823.000000,2717735.000000,2664281.000000,2648199.000000,2607593.000000,2586394.000000,2543444.000000,2532209.000000,2497769.000000,2467130.000000,2431955.000000,2414596.000000,2368493.000000,2355070.000000,2318879.000000,2310188.000000,2269713.000000,2264071.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	mu1979	7	25	2304120.000000	190.858684	[5421471.000000,4706723.000000,4205408.000000,3981522.000000,3829118.000000,3731097.000000,3645798.000000,3566474.000000,3506683.000000,3463111.000000,3364831.000000,3329301.000000,3271243.000000,3214747.000000,3185908.000000,3142304.000000,3096253.000000,3033236.000000,3001544.000000,2929375.000000,2887588.000000,2795150.000000,2770848.000000,2696060.000000,2674813.000000,2627143.000000,2613323.000000,2587965.000000,2576649.000000,2520799.000000,2515073.000000,2490181.000000,2471975.000000,2435342.000000,2424586.000000,2391780.000000,2385534.000000,2350670.000000,2344327.000000,2310362.000000,2304120.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	mu1979	8	25	2358320.000000	190.454977	[5444549.000000,4737698.000000,4227528.000000,3959449.000000,3845113.000000,3731233.000000,3662203.000000,3587644.000000,3532450.000000,3474487.000000,3438861.000000,3380139.000000,3331346.000000,3282403.000000,3239244.000000,3195489.000000,3154096.000000,3109723.000000,3076695.000000,3030956.000000,3004480.000000,2934339.000000,2903392.000000,2846861.000000,2825637.000000,2743377.000000,2727233.000000,2682423.000000,2659927.000000,2603122.000000,2589971.000000,2527184.000000,2517203.000000,2478587.000000,2466962.000000,2437842.000000,2430110.000000,2400504.000000,2394001.000000,2367162.000000,2358320.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	mu1979	9	25	2246751.000000	191.189276	[5427178.000000,4734790.000000,4258546.000000,4020298.000000,3865437.000000,3766894.000000,3691088.000000,3603316.000000,3524931.000000,3447075.000000,3409803.000000,3340195.000000,3301413.000000,3250786.000000,3176960.000000,3123228.000000,3071669.000000,2983826.000000,2954039.000000,2910559.000000,2881091.000000,2796551.000000,2768515.000000,2712716.000000,2687024.000000,2634746.000000,2610004.000000,2561373.000000,2543551.000000,2478307.000000,2448693.000000,2424247.000000,2414087.000000,2380283.000000,2362791.000000,2328618.000000,2322938.000000,2284865.000000,2278706.000000,2253008.000000,2246751.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	mu1979	10	25	2349129.000000	190.656251	[5427674.000000,4794651.000000,4310184.000000,4077176.000000,3919015.000000,3807101.000000,3734589.000000,3654273.000000,3584720.000000,3509870.000000,3456980.000000,3405738.000000,3357519.000000,3307045.000000,3247217.000000,3195494.000000,3148166.000000,3106932.000000,3071471.000000,3038944.000000,2998661.000000,2949243.000000,2929115.000000,2876443.000000,2862260.000000,2820160.000000,2797400.000000,2755548.000000,2738565.000000,2657342.000000,2639697.000000,2581628.000000,2558837.000000,2519191.000000,2506335.000000,2453549.000000,2439871.000000,2408073.000000,2399551.000000,2356619.000000,2349129.000000]	brkga-api	tsp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
